Transfer in wannier90-like format for uhfk
2
9
 1 1 1 1 1 1 1 1 1
   0    1    0    1    2   -0.082400000000   0.000000000000 #tr1
   0   -1    0    2    1   -0.082400000000   0.000000000000
   0    0    0    1    2   -0.226000000000   0.000000000000 #tr2
   0    0    0    2    1   -0.226000000000   0.000000000000
  -1    0    0    1    1    0.047500000000   0.000000000000 #tp
  -1    0    0    2    2    0.047500000000   0.000000000000
   1    0    0    1    1    0.047500000000   0.000000000000
   1    0    0    2    2    0.047500000000   0.000000000000
  -1    0    0    1    2   -0.043800000000   0.000000000000 #tq1
   1    0    0    2    1   -0.043800000000   0.000000000000
   1    1    0    1    2   -0.115000000000   0.000000000000 #tq2
  -1   -1    0    2    1   -0.115000000000   0.000000000000 
